,text,book,word
4374,iliad,12,ἀμαλδῦναι
4375,iliad,12,ἀντιάσητον
4376,iliad,12,ἑστᾶσιν
4377,iliad,12,Μένωνα
4378,iliad,12,οὔασι
4379,iliad,12,κροσσάων
4380,iliad,12,ῥύοιτο
4381,iliad,12,πέρθετο
4382,iliad,12,ὑπαλύξαι
4383,iliad,12,ἐνοπή
4384,iliad,12,μετατρέπομ
4385,iliad,12,ἔξαιτον
4386,iliad,12,Θεστορίδην
4387,iliad,12,ἐπικεκλιμένας
4388,iliad,12,ἑσταότας
4389,iliad,12,δικλίδας
4390,iliad,12,αὐέρυον
4391,iliad,12,Λαπίθαι
4392,iliad,12,ῥήγνυσθαι
4393,iliad,12,τετράφθω
4394,iliad,12,πένταχα
4395,iliad,12,Ἱππόμαχον
4396,iliad,12,Πειριθόου
4397,iliad,12,Τεῦκρόν
4398,iliad,12,ἐγυμνώθη
4399,iliad,12,ἐπέβαινον
4400,iliad,12,Πολυποίτην
4401,iliad,12,ὁμαρτήσανθ
4402,iliad,12,τετιμήμεσθα
4403,iliad,12,χώρησεν
4404,iliad,12,Πανδίων
4405,iliad,12,ἑπώμεθ
4406,iliad,12,ἐφεστᾶσιν
4407,iliad,12,ὄρνυον
4408,iliad,12,ἀπόρθητος
4409,iliad,12,οἰωνός
4410,iliad,12,Κάρησός
4411,iliad,12,πέλασθεν
4412,iliad,12,ταρφειάς
4413,iliad,12,κοιμήσας
4414,iliad,12,γεγωνεῖν
4415,iliad,12,ἀνέλκει
4416,iliad,12,σπέσθω
4417,iliad,12,δηριάασθον
4418,iliad,12,Γρήνικός
4419,iliad,12,ποιήσωνται
4420,iliad,12,δείδοικας
4421,iliad,12,μέτρ
4422,iliad,12,τεῖχός
4423,iliad,12,νιφέμεν
4424,iliad,12,ὑποστρέψωσι
4425,iliad,12,ἠρήρει
4426,iliad,12,ἀκλεέες
4427,iliad,12,ἐλλίσσεθ
4428,iliad,12,ἐέργων
4429,iliad,12,θαιρούς
4430,iliad,12,προσπλάζον
4431,iliad,12,ὀξέσιν
4432,iliad,12,ἐπιτάρροθοι
4433,iliad,12,ἐπιπλήσσεις
4434,iliad,12,ἐσχεθέτην
4435,iliad,12,ἔδουσί
4436,iliad,12,ἀφέξεαι
4437,iliad,12,πόκον
4438,iliad,12,ἵστανται
4439,iliad,12,ἀλαπάζει
4440,iliad,12,τυκτῇσι
4441,iliad,12,κρόσσας
4442,iliad,12,προβλῆτας
4443,iliad,12,ἐφομαρτεῖτε
4444,iliad,12,ἐπώχατο
4445,iliad,12,δρύες
4446,iliad,12,ὑπερθορέειν
4447,iliad,12,Ὀϊλιάδην
4448,iliad,12,ἐλευσόμεθ
4449,iliad,12,τεράων
4450,iliad,12,κύνεσσι
4451,iliad,12,ὑπερβαίνειν
4452,iliad,12,μαχήμων
4453,iliad,12,διηνεκέεσσ
4454,iliad,12,κελευτιόωντ
4455,iliad,12,ἐνιπλήξωμεν
4456,iliad,12,κάββαλ
4457,iliad,12,οἰωνοῖσι
4458,iliad,12,ὑψικάρηνοι
4459,iliad,12,ἥρπαξε
4460,iliad,12,διαβάς
4461,iliad,12,ῥήξασθαι
4462,iliad,12,ῥήξαντες
4463,iliad,12,μενοίνεον
4464,iliad,12,κανάχιζε
4465,iliad,12,ἰσχανόωντο
4466,iliad,12,ἐπάλξεις
4467,iliad,12,ἱπποκόμων
4468,iliad,12,τρυφάλειαι
4469,iliad,12,ῥάψε
4470,iliad,12,ἔπαλξιν
4471,iliad,12,διαβαινέμεν
4472,iliad,12,Ἰαμενόν
4473,iliad,12,χερνῆτις
4474,iliad,12,καλύψῃ
4475,iliad,12,στήλας
4476,iliad,12,ἐτέτυξο
4477,iliad,12,διηνεκέσιν
4478,iliad,12,ἐξήλατον
4479,iliad,12,ἴωσι
4480,iliad,12,ἁλίπλοα
4481,iliad,12,ἀγάρροον
4482,iliad,12,ἐσελθεῖν
4483,iliad,12,τέκνων
4484,iliad,12,Ῥοδίος
4485,iliad,12,ἐοικότε
4486,iliad,12,προβοῶντε
4487,iliad,12,μεσήεις
4488,iliad,12,χάζετ
4489,iliad,12,ἐπαρήρει
4490,iliad,12,εὐρεῖ
4491,iliad,12,ἕεστο
4492,iliad,12,θηρητῆρας
4493,iliad,12,λωτοῦντα
4494,iliad,12,λεῖα
4495,iliad,12,φοιτήτην
4496,iliad,12,ἕλιξιν
4497,iliad,12,ἀκαχήατο
4498,iliad,12,ῥηξαμένῳ
4499,iliad,12,διέεργον
4500,iliad,12,ἐρρίγησαν
4501,iliad,12,ἡμιθέων
4502,iliad,12,ἅπασι
4503,iliad,12,ἐσβαίη
4504,iliad,12,εὕρῃσι
4505,iliad,12,Σαρπήδοντι
4506,iliad,12,Ἀλκάθοος
4507,iliad,12,παλίωξις
4508,iliad,12,εἰσαγαγόντες
4509,iliad,12,ἀκοντίζουσι
4510,iliad,12,ποταμούς
4511,iliad,12,ὀλίγῳ
4512,iliad,12,ἐρρήξαντο
4513,iliad,12,σχόμενος
4514,iliad,12,ὑπέρβασαν
4515,iliad,12,ἐπάλξιος
4516,iliad,12,ἀρούρῃ
4517,iliad,12,φοινήεντα
4518,iliad,12,δεξί
4519,iliad,12,εἴσαντο
4520,iliad,12,δειδίσσετο
4521,iliad,12,ἑλιχθέντων
4522,iliad,12,ποιητάς
4523,iliad,12,αὔας
4524,iliad,12,ὁμόσε
4525,iliad,12,Θοῶτα
4526,iliad,12,ἵεν
4527,iliad,12,ἀΰτευν
4528,iliad,12,στέλλοιμι
4529,iliad,12,μούνῳ
4530,iliad,12,ῥήγνυσθε
4531,iliad,12,ἀλαστήσας
4532,iliad,12,ἀπολείπουσιν
4533,iliad,12,χερειότερος
4534,iliad,12,εὐχετόῳτ
4535,iliad,12,φυλάσσοντας
4536,iliad,12,Ἑπτάπορός
4537,iliad,12,ἵεσθε
4538,iliad,12,σανίδων
4539,iliad,12,σκόλοπες
4540,iliad,12,πωτῶντο
4541,iliad,12,ἀμφοτέρῃς
4542,iliad,12,στερεοῖς
4543,iliad,12,οὔροισι
4544,iliad,12,χειμερίῳ
4545,iliad,12,ἰθύσῃ
4546,iliad,12,ἔρειπον
4547,iliad,12,δέχαται
4548,iliad,12,βαλλόμεν
4549,iliad,12,μέλλοιμεν
4550,iliad,12,μυλάκεσσι
4551,iliad,12,ὀλέσσεις
4552,iliad,12,Θοώτην
4553,iliad,12,ἠμύνοντο
4554,iliad,12,ἰᾶτ
4555,iliad,12,ἀκταῖς
4556,iliad,12,εἴριον
4557,iliad,12,Λυκίοισι
4558,iliad,12,ῥηξόμεθα
4559,iliad,12,θεμείλια
4560,iliad,12,Ἀλκμάονα
4561,iliad,12,μητιόωντο
4562,iliad,12,ἐϋδμήτων
4563,iliad,12,λίθοι
4564,iliad,12,χρεμέτιζον
4565,iliad,12,γυμνωθείη
4566,iliad,12,εἴλυται
4567,iliad,12,ῥίζῃσιν
4568,iliad,12,ἐρράδατ
4569,iliad,12,Δάμασον
4570,iliad,12,ἄγνυτον
4571,iliad,12,μεμαῶσιν
4572,iliad,12,κρημνοί
4573,iliad,12,ἀγαλλόμενος
4574,iliad,12,ὑψηλάς
4575,iliad,12,περησέμεναι
4576,iliad,12,βώτορας
4577,iliad,12,ἀέξειν
4578,iliad,12,Γλαύκου
4579,iliad,12,ἰσάζουσ
4580,iliad,12,ἀμύνονται
4581,iliad,12,λήθετο
4582,iliad,12,ἐρυκόντων
4583,iliad,12,ἀμαλδύνας
4584,iliad,12,φυγόντε
4585,iliad,12,τετράφαλον
4586,iliad,12,ἐπειγομένοισι
4587,iliad,12,ἀΐσσοντε
4588,iliad,12,αὐτόφι
4589,iliad,12,δονήσας
4590,iliad,12,ἄγοντε
4591,iliad,12,γιγνώσκετε
4592,iliad,12,μετάφρενα
4593,iliad,12,ἐρίζητον
4594,iliad,12,φραζομένῳ
4595,iliad,12,εἴκουσι
4596,iliad,12,αὐτά
4597,iliad,12,ἐμόχλεον
4598,iliad,12,βώσαντι
4599,iliad,12,μενέουσ
4600,iliad,12,τρώσεσθαι
4601,iliad,12,ῥίγησ
4602,iliad,12,αἰόλοι
4603,iliad,12,λιπεῖν
4604,iliad,12,ἐνίετε
4605,iliad,12,ἀφαυρότερον
4606,iliad,12,ποιήσαντο
4607,iliad,12,ῥάβδοισι
4608,iliad,12,ἀληθής
4609,iliad,12,χείλει
4610,iliad,12,Πύλωνα
4611,iliad,12,εἴξωσι
4612,iliad,12,ἀναπεπταμένας
4613,iliad,12,τόλμων
4614,iliad,12,ἀντιθέοισιν
4615,iliad,12,ὄφιν
4616,iliad,12,ἀγηνορίη
4617,iliad,12,ἀγακλειτῶν
4618,iliad,12,παιπαλοέσσῃ
4619,iliad,12,μέσσας
4620,iliad,12,ῥηϊδίη
4621,iliad,12,ἔκιον
4622,iliad,12,Ῥῆσός
4623,iliad,12,πειρήτιζον
4624,iliad,12,μίμνουσι
4625,iliad,12,λάμπε
4626,iliad,12,ἀγροτέροισι
4627,iliad,12,ὑπώπια
4628,iliad,12,ἐκτάμνοντες
4629,iliad,12,ἀγορῇσιν
4630,iliad,12,φιλοψευδής
4631,iliad,12,ἀπωσαμένους
4632,iliad,12,κόμπει
4633,iliad,12,ὑετόν
4634,iliad,12,ἐρύκεται
4635,iliad,12,καταλείψομεν
4636,iliad,12,ὄπατρος
4637,iliad,12,μερμήριζον
4638,iliad,12,Αἴσηπος
4639,iliad,12,δοχμώ
4640,iliad,12,Ἐπικλῆα
4641,iliad,12,πρυμνός
4642,iliad,12,ἐπέβρισαν
4643,iliad,13,χωρήσειεν
4644,iliad,13,θέλξας
4645,iliad,13,κόρυθας
4646,iliad,13,ἀνεσπάσατ
4647,iliad,13,πνείοντε
4648,iliad,13,ἑλκεχίτωνες
4649,iliad,13,ἐσσύμενοί
4650,iliad,13,ἰρήκων
4651,iliad,13,Πάλμύν
4652,iliad,13,κατεάξαμεν
4653,iliad,13,ὤπασα
4654,iliad,13,ἁρπάξαντε
4655,iliad,13,παραρρητοῖσι
4656,iliad,13,σχέθ
4657,iliad,13,ἐπαυρίσκοντ
4658,iliad,13,μεθιέμεναι
4659,iliad,13,μεθήσετε
4660,iliad,13,περιμήκεος
4661,iliad,13,κύαμοι
4662,iliad,13,μεθίῃσι
4663,iliad,13,καρχαροδόντων
4664,iliad,13,φθισίμβροτος
4665,iliad,13,Ὀθρυονεῦ
4666,iliad,13,Κάλχαντι
4667,iliad,13,δουπῆσαι
4668,iliad,13,ἄρρηκτόν
4669,iliad,13,Καλητορίδην
4670,iliad,13,κεκάλυφθ
4671,iliad,13,Πολυΐδου
4672,iliad,13,ἐπεπήγει
4673,iliad,13,τέμει
4674,iliad,13,τύψ
4675,iliad,13,ὑπεξαναδύς
4676,iliad,13,νεουτάτου
4677,iliad,13,μήστωρας
4678,iliad,13,βροντῆς
4679,iliad,13,εύς
4680,iliad,13,γηθήσειν
4681,iliad,13,Δηϊφόβοιο
4682,iliad,13,μέχρι
4683,iliad,13,μετασπόμενος
4684,iliad,13,περισταδόν
4685,iliad,13,ἐεδνωταί
4686,iliad,13,μιμνήσκοντο
4687,iliad,13,ἐπαμύνομεν
4688,iliad,13,παρμένετ
4689,iliad,13,Στιχίος
4690,iliad,13,Ἀσίου
4691,iliad,13,θάσσονας
4692,iliad,13,αἰπεινή
4693,iliad,13,ἐρεικόμενος
4694,iliad,13,Δηΐφοβός
4695,iliad,13,ἐσορῶν
4696,iliad,13,θωρήκων
4697,iliad,13,ναιομένη
4698,iliad,13,δούρατά
4699,iliad,13,κήτε
4700,iliad,13,ἀλεγεινός
4701,iliad,13,ἐξῆγεν
4702,iliad,13,σφενδόνῃ
4703,iliad,13,ταλάφρονά
4704,iliad,13,εἷναι
4705,iliad,13,θώρηκες
4706,iliad,13,Δηΐπυρον
4707,iliad,13,Θρηϊκίῳ
4708,iliad,13,Μέντορος
4709,iliad,13,ὄφελός
4710,iliad,13,ἀγαυῶν
4711,iliad,13,ἄμερδεν
4712,iliad,13,δηϊόωντο
4713,iliad,13,ἐπαμύντωρ
4714,iliad,13,ἀκεσταί
4715,iliad,13,ὁμόσ
4716,iliad,13,μαρμαίροντες
4717,iliad,13,ἀνακηκίει
4718,iliad,13,ταμεσίχροας
4719,iliad,13,ἐπίουρον
4720,iliad,13,γλακτοφάγων
4721,iliad,13,ταμνομένη
4722,iliad,13,ἐκπέρσῃς
4723,iliad,13,ἑσταότα
4724,iliad,13,τίεσκεν
4725,iliad,13,σκῶλος
4726,iliad,13,παφλάζοντα
4727,iliad,13,ἐξέρυσε
4728,iliad,13,φρίσσει
4729,iliad,13,οὔταζον
4730,iliad,13,τέκοι
4731,iliad,13,ἐΐσῃ
4732,iliad,13,προθελύμνῳ
4733,iliad,13,ἐρίσαντες
4734,iliad,13,ἐθέλεσκον
4735,iliad,13,λελασμένον
4736,iliad,13,οἴχεσθ
4737,iliad,13,Πηνέλεών
4738,iliad,13,ἔφριξεν
4739,iliad,13,ἀπείλεον
4740,iliad,13,αὐτοσταδίῃ
4741,iliad,13,ἐΐσκομεν
4742,iliad,13,Ἀκτορίωνος
4743,iliad,13,πτυόφιν
4744,iliad,13,τοξοσύνῃ
4745,iliad,13,ἐρέβινθοι
4746,iliad,13,ἐπισπόμενον
4747,iliad,13,Φείδας
4748,iliad,13,ὤσῃ
4749,iliad,13,ὦσαι
4750,iliad,13,ἤσπαιρ
4751,iliad,13,ἐϋστρεφεῖ
4752,iliad,13,Ἑλένοιο
4753,iliad,13,ἀταρβής
4754,iliad,13,κορέεις
4755,iliad,13,ἄβρομοι
4756,iliad,13,κελευτιόων
4757,iliad,13,ἰόντος
4758,iliad,13,ἀσπέτῳ
4759,iliad,13,ἕλευ
4760,iliad,13,παρακρεμάσας
4761,iliad,13,ἐΰσκαρθμοι
4762,iliad,13,ἐξεδέχοντο
4763,iliad,13,προβιβῶντι
4764,iliad,13,ἀποστήσωνται
4765,iliad,13,γανόωντες
4766,iliad,13,διαίνετο
4767,iliad,13,φιλέεσθε
4768,iliad,13,δειδίσσεαι
4769,iliad,13,φαεινῶν
4770,iliad,13,δικαιοτάτων
4771,iliad,13,σκώληξ
4772,iliad,13,Καβησόθεν
4773,iliad,13,ἐλάσσαι
4774,iliad,13,ἑταρίσσαιτο
4775,iliad,13,Ἀσκάνιόν
4776,iliad,13,λύκων
4777,iliad,13,αἰδοίων
4778,iliad,13,χειμάρροος
4779,iliad,13,ἐδείσατε
4780,iliad,13,ἐρεβεννῇ
4781,iliad,13,μεθημοσύνῃσί
4782,iliad,13,σειόμεν
4783,iliad,13,λυσσώδης
4784,iliad,13,Ἀσιάδης
4785,iliad,13,ἐπεμήνιε
4786,iliad,13,ἀποπλαγχθείς
4787,iliad,13,στρωφᾶτ
4788,iliad,13,ἤρκει
4789,iliad,13,μεθημοσύνῃ
4790,iliad,13,φάλαγξι
4791,iliad,13,συλήτην
4792,iliad,13,πελέμιζεν
4793,iliad,13,Βίας
4794,iliad,13,ἀπητίμησε
4795,iliad,13,εἰρυμέναι
4796,iliad,13,θαυμάζων
4797,iliad,13,Παφλαγόνεσσι
4798,iliad,13,Ὀθρυονεύς
4799,iliad,13,Πολυφήτην
4800,iliad,13,κρύφθη
4801,iliad,13,μεγαλήτορας
4802,iliad,13,πρυμνοῖο
4803,iliad,13,νέφεσσιν
4804,iliad,13,παρδαλίων
4805,iliad,13,ἐφέλκετο
4806,iliad,13,λωβήσασθε
4807,iliad,13,πτολεμίξων
4808,iliad,13,ἀμοιβοί
4809,iliad,13,ἐρωήσαιτ
4810,iliad,13,σαώσετε
4811,iliad,13,ῥηκτός
4812,iliad,13,ἐνέκυρσε
4813,iliad,13,βένθεσι
4814,iliad,13,Μόλου
4815,iliad,13,στέφανος
4816,iliad,13,ἐπτύσσοντο
4817,iliad,13,ἐπισταίμεσθα
4818,iliad,13,περιφαινομένοιο
4819,iliad,13,ἐπιφρασσαίμεθα
4820,iliad,13,υἱωνοῖο
4821,iliad,13,ἤγειρας
4822,iliad,13,ἄγουσιν
4823,iliad,13,ἄραξεν
4824,iliad,13,ἄρχ
4825,iliad,13,ἐπεσσεύοντ
4826,iliad,13,ἰγνύην
4827,iliad,13,Ἀμφίων
4828,iliad,13,ὄρεϊ
4829,iliad,13,Αἴαντας
4830,iliad,13,λειριόεντα
4831,iliad,13,ἐνεμέσσα
4832,iliad,13,μάντεϊ
4833,iliad,13,νόθην
4834,iliad,13,θρῴσκωσιν
4835,iliad,13,κάματός
4836,iliad,13,προμάχους
4837,iliad,13,Φθῖοι
4838,iliad,13,θωρήσσεσθον
4839,iliad,13,ξυνέδησεν
4840,iliad,13,ἐχολώθη
4841,iliad,13,πέδας
4842,iliad,13,ἤϊα
4843,iliad,13,τροίην
4844,iliad,13,ἐπιγράψαι
4845,iliad,13,λευγαλέοιο
4846,iliad,13,Φλεγύας
4847,iliad,13,τιτήνας
4848,iliad,13,ἄλυτόν
4849,iliad,13,Αἴαντές
4850,iliad,13,γαμβρῷ
4851,iliad,13,Ἀφαρῆα
4852,iliad,13,τελευτήσεις
4853,iliad,13,ἀρίγνωτοι
4854,iliad,13,ἔκερσεν
4855,iliad,13,τεῦχεν
4856,iliad,13,ἐπιστάμεθα
4857,iliad,13,κευθμῶν
4858,iliad,13,δεύεσθαι
4859,iliad,13,φυζακινῇς
4860,iliad,13,παιπαλόεντος
4861,iliad,13,προλελεγμένοι
4862,iliad,13,λείψετέ
4863,iliad,13,ἄλλόν
4864,iliad,13,μαιμῶσιν
4865,iliad,13,ἀφαρπάξαι
4866,iliad,13,γεγόνει
4867,iliad,13,πέσοι
4868,iliad,13,ὀϊζυροῖσι
4869,iliad,13,ὀμφαλοῦ
4870,iliad,13,χαλκήρε
4871,iliad,13,μέτεισι
4872,iliad,13,Κασσάνδρην
4873,iliad,13,μάρναθ
4874,iliad,13,ἀσπαίρουσα
4875,iliad,13,ἐελμένος
4876,iliad,13,ὑποσχεσίῃσι
4877,iliad,13,υἷ
4878,iliad,13,Κορινθόθι
4879,iliad,13,Ἴδη
4880,iliad,13,ἐτεύχετον
4881,iliad,13,ἀπόληγε
4882,iliad,13,ἕξουσιν
4883,iliad,13,πρυμνοῖσιν
4884,iliad,13,ἠλάσκουσαι
4885,iliad,13,ἐξείρυσσαν
4886,iliad,13,ἀναιδέος
4887,iliad,13,ἀνείλετο
4888,iliad,13,νώτῳ
4889,iliad,13,λευγαλέως
4890,iliad,13,χάσσονται
4891,iliad,13,ξυνέαξε
4892,iliad,13,ὀαριστύν
4893,iliad,13,σπέρχωσιν
4894,iliad,13,ἰητροῖς
4895,iliad,13,μαχεσσαίμην
4896,iliad,13,ταλάσσῃς
4897,iliad,13,ὑπερηνορέοντος
4898,iliad,13,ἐξεπέρησεν
4899,iliad,13,πυκινῇς
4900,iliad,13,Ὀρθαῖόν
4901,iliad,13,ἔσσυμαι
4902,iliad,13,Δαρδανίδῃ
4903,iliad,13,κτυπέει
4904,iliad,13,λῆθ
4905,iliad,13,φέρητον
4906,iliad,13,ἐπειδάν
4907,iliad,13,ἀποπλαγχθεῖσα
4908,iliad,13,ἀπωσέμεν
4909,iliad,13,Ἱπποτίωνος
4910,iliad,13,μενεπτόλεμός
4911,iliad,13,διαφθέρσει
4912,iliad,13,πελέκκῳ
4913,iliad,13,ἐτόλμησεν
4914,iliad,13,ἀρήσῃ
4915,iliad,13,ῥινοῖσιν
4916,iliad,13,ὀρέξατ
4917,iliad,13,ἡγεμονεύει
4918,iliad,13,ἰσόπεδον
4919,iliad,13,βέλεος
4920,iliad,13,καθορώμενος
4921,iliad,13,Θόαν
4922,iliad,13,τετυμμένω
4923,iliad,13,καρφαλέον
4924,iliad,13,σειόμενον
4925,iliad,13,πατάσσει
4926,iliad,13,ὀλοοίτροχος
4927,iliad,13,θήγει
4928,iliad,13,Φθίων
4929,iliad,13,Ἀμφίμαχον
4930,iliad,13,ἐεργόμενοι
4931,iliad,13,μετοκλάζει
4932,iliad,13,γαμφηλῇσιν
4933,iliad,13,ἀνδύεται
4934,iliad,13,σπεύδειν
4935,iliad,13,Τελαμωνίου
4936,iliad,13,λάμπετον
4937,iliad,13,Ἀδάμας
4938,iliad,13,ἱεμένοιο
4939,iliad,13,μάντιος
4940,iliad,13,ἐδέδμητο
4941,iliad,13,πολυΐππου
4942,iliad,13,φαληριόωντα
4943,iliad,13,ἐσίζηται
4944,iliad,13,ἀξίνην
4945,iliad,13,Ὑρτάκου
4946,iliad,13,Πεισάνδρῳ
4947,iliad,13,Παφλαγόνες
4948,iliad,13,ἀφεστᾶσιν
4949,iliad,13,Ἀβίων
4950,iliad,13,σχήσεσθε
4951,iliad,13,κλισίηφι
4952,iliad,13,ἐλαΐνῳ
4953,iliad,13,ἱππημολγῶν
4954,iliad,13,ἐπαπειλήσας
4955,iliad,13,Ὀϊλιάδῃ
4956,iliad,13,ἐπέπυστο
4957,iliad,13,οὐρίαχον
4958,iliad,13,ἰλλάσιν
4959,iliad,13,ἀνολέθρους
4960,iliad,13,Ἀσκαλάφῳ
4961,iliad,13,κορύθων
4962,iliad,13,πλῆσεν
4963,iliad,13,Ἀμφιμάχοιο
4964,iliad,13,Ἰφίκλοιο
4965,iliad,13,Ἀλκαθόῳ
4966,iliad,13,Τεῦκρός
4967,iliad,13,κυλινδομένην
4968,iliad,13,διαείδεται
4969,iliad,13,ὑμή
4970,iliad,13,τρέσσαι
4971,iliad,13,ἀνέψυχον
4972,iliad,13,χαρίζεαι
4973,iliad,13,ἀμέλησεν
4974,iliad,13,Ἐφύρους
4975,iliad,13,μενοινώω
4976,iliad,13,ἐπαλλάξαντες
4977,iliad,13,πονεύμενος
4978,iliad,13,νοῦσόν
4979,iliad,13,ἁμαρτοεπές
4980,iliad,13,ἀνάγοντες
4981,iliad,13,δεικνύς
4982,iliad,13,ἠχή
4983,iliad,13,Δρακίος
4984,iliad,13,βάδην
4985,iliad,13,ὀϊομένῳ
4986,iliad,13,φαιδιμόεντες
4987,iliad,13,εἴξειαν
4988,iliad,13,ἀκεώμεθα
4989,iliad,13,τελέσαιμεν
4990,iliad,13,διίστατο
4991,iliad,13,ἄταλλε
4992,iliad,13,κανόνεσσ
4993,iliad,13,Ἰάονες
4994,iliad,13,ἀνέσαντες
4995,iliad,13,σαωσέμεναι
4996,iliad,13,μεῖν
4997,iliad,13,ἐλάνθανον
4998,iliad,13,οἰωνῷ
4999,iliad,13,αἴσχεος
5000,iliad,13,δεξιόφιν
5001,iliad,13,βριήπυος
5002,iliad,13,Ὀθρυονῆα
5003,iliad,13,τιτυσκομένων
5004,iliad,13,Ἑλένῳ
5005,iliad,13,ὁρμήσῃ
5006,iliad,13,ἀμενήνωσεν
5007,iliad,13,τύψεν
5008,iliad,13,μελανόχροες
5009,iliad,13,λεγοίμεθα
5010,iliad,13,ἐρωῇ
5011,iliad,13,ὀρόθυνε
5012,iliad,13,ὑβριστῇσι
5013,iliad,13,ἐξαλαπάξειν
5014,iliad,13,ῥηξάμενος
5015,iliad,13,συνώμεθα
5016,iliad,13,βλεῖο
5017,iliad,13,γίγνοντο
5018,iliad,13,ὀρώρηται
5019,iliad,13,ἔδοι
5020,iliad,13,ἀπείλει
5021,iliad,13,θώων
5022,iliad,13,κορέσασθαι
5023,iliad,13,χάσσατ
5024,iliad,13,νοστήσειεν
5025,iliad,13,δερκομένοισι
5026,iliad,13,Ἁρπαλίων
5027,iliad,13,βραχίονος
5028,iliad,13,ὁρμηθέντι
5029,iliad,13,μεταστρεφθέντα
5030,iliad,13,φλέβα
5031,iliad,13,Ἀλκάθοον
5032,iliad,13,τιθεῖ
5033,iliad,13,μεμαότε
5034,iliad,13,δεινῆς
5035,iliad,13,μαιμώωσι
5036,iliad,13,δάψει
5037,iliad,13,Θρηϊκίης
5038,iliad,13,Πολύϊδος
5039,iliad,13,στέρνων
5040,iliad,13,υἱέα
5041,iliad,13,ποιήσετε
5042,iliad,13,ἀντιάαν
5043,iliad,13,Εὐχήνωρ
5044,iliad,13,συμφερτή
5045,iliad,13,Λοκροί
5046,iliad,13,κεκορυθμένοι
5047,iliad,13,ὠκύπτερος
5048,iliad,13,τυπείης
5049,iliad,13,ἐφίκοντο
5050,iliad,13,πάτρη
5051,iliad,13,περόνησε
5052,iliad,13,συνεκλόνεον
5053,iliad,13,πλείστη
5054,iliad,13,αὐΐαχοι
5055,iliad,13,ἅλιόν
5056,iliad,13,ἑτέροισι
5057,iliad,13,δαμναμένους
5058,iliad,13,κοῦφα
5059,iliad,13,πυρίκαυστος
5060,iliad,13,λικμητῆρος
5061,iliad,13,προποδίζων
5062,iliad,13,γενοίμεθα
5063,iliad,13,μεσαιπόλιός
5064,iliad,13,πέσωμεν
5065,iliad,13,ἀγχεμάχων
5066,iliad,13,κακαί
5067,iliad,13,κρινθέντες
5068,iliad,13,πάσῃ
5069,iliad,13,λέγεσθαι
5070,iliad,13,Τρώϊα
5071,iliad,13,κόψεν
5072,iliad,13,Ἴμβριον
5073,iliad,13,ἐριβρεμέτεω
5074,iliad,13,ἐτίναξεν
5075,iliad,13,οἰσόμενος
5076,iliad,13,φαεινά
5077,iliad,13,ἔπηξεν
5078,iliad,13,ὁμαρτήδην
5079,iliad,13,Αἰνέας
5080,iliad,13,χάρμη
5081,iliad,13,Μηδεσικάστην
5082,iliad,13,πιόμεν
5083,iliad,13,ἐπιθρέξαντος
5084,iliad,13,ἱστᾶσιν
5085,iliad,13,ταχύ
5086,iliad,13,ἐπιόντας
5087,iliad,13,πέδον
5088,iliad,13,νεοσμήκτων
5089,iliad,13,κυρτά
5090,iliad,13,παρβεβαῶτε
5091,iliad,13,κτίλον
5092,iliad,13,χθαμαλώτατον
5093,iliad,13,ὄρνεον
5094,iliad,13,Ἀσκάλαφόν
5095,iliad,13,οἴχεσθον
5096,iliad,13,περιίδμεναι
5097,iliad,13,ὑπερκατέβησαν
5098,iliad,13,βουλῇσιν
5099,iliad,13,ἀτάλαντοι
5100,iliad,13,κνημάων
5101,iliad,13,σφαιρηδόν
5102,iliad,13,ἐλάφοισιν
5103,iliad,13,ἐδάμημεν
5104,iliad,13,Οἰνόμαον
5105,iliad,13,ἀναθρῴσκων
5106,iliad,13,ἐοίκεσαν
5107,iliad,13,ἀποαίνυμαι
5108,iliad,13,ἀριστερόφιν
5109,iliad,13,Ἀσκαλάφου
5110,iliad,13,Δευκαλίδη
5111,iliad,14,εἰλατίνοισιν
5112,iliad,14,πρόρριζος
5113,iliad,14,βροτόεντ
5114,iliad,14,γλήνην
5115,iliad,14,αἰνοτάτην
5116,iliad,14,ὀσσόμενον
5117,iliad,14,ἰδέω
5118,iliad,14,θυσάνοις
5119,iliad,14,ἀλειψαμένη
5120,iliad,14,πυροφόροι
5121,iliad,14,φασγάνου
5122,iliad,14,ἔκβαλεν
5123,iliad,14,ἐπῆρσε
5124,iliad,14,θερμήνῃ
5125,iliad,14,Μέρμερον
5126,iliad,14,τεῷ
5127,iliad,14,χαδέειν
5128,iliad,14,ἐκυλίνδετο
5129,iliad,14,ἔπλεεν
5130,iliad,14,Λεκτόν
5131,iliad,14,ἀκήδεσεν
5132,iliad,14,παραιπεπιθοῦσα
5133,iliad,14,γηθεῖ
5134,iliad,14,ἀνιόντες
5135,iliad,14,δύτω
5136,iliad,14,συνεοχμῷ
5137,iliad,14,Ἀκρισιώνης
5138,iliad,14,ὀφρύος
5139,iliad,14,βρόμος
5140,iliad,14,φράζεσθ
5141,iliad,14,μακροτάτη
5142,iliad,14,Ἠμαθίην
5143,iliad,14,ἠρασάμην
5144,iliad,14,δαέρα
5145,iliad,14,πεφυυῖα
5146,iliad,14,καλλείψειν
5147,iliad,14,Ἀσκληπιάδην
5148,iliad,14,κεκριμένον
5149,iliad,14,καθίκεο
5150,iliad,14,Νύξ
