,word,line_me
533,Ἀχιλεύς,0.0891949120084
534,Τρωσίν,0.1621934768568616
535,Ἄρηα,0.1682843863700074
536,Ἄρηϊ,0.2134757240370045
537,Ἀργεῖοι,0.3189792179874049
538,Νότος,0.1142773914226006
539,Ἄρηος,0.0542317152742573
540,Ἀγαμέμνων,0.7974437931260631
541,Κρονίωνι,0.8590466637071734
542,Παναχαιῶν,0.1008838202909219
543,Νέστορα,0.0629467899576263
544,Ἰδομενῆα,0.0629467899576263
545,Αἴαντε,0.1764941596369093
546,Τυδέος,0.1764941596369093
547,Ὀδυσῆα,0.3781501074836086
548,Διί,0.3781501074836086
549,Μενέλαος,0.9793594436168246
550,Ἀγαμέμνων,0.3454179532438519
551,Ζεῦ,0.4139068942217816
552,Πριάμοιο,0.0239649065691579
553,Ἑκτόρεον,0.068620033161212
554,Κρονίων,0.4207219827127924
555,Ἡφαίστοιο,0.356664788971988
556,Γερήνιος,1.9882668736964253
557,Νέστωρ,1.9882668736964253
558,Ἀτρεΐδη,4.6119689942175865
559,Ἀγάμεμνον,4.6119689942175865
560,Ἀχαιῶν,0.4618740042415784
561,Ἀχαιῶν,0.1890362159334637
562,Ἄρηα,0.1760164824059537
563,Ἀγαμέμνων,2.722980163959403
564,Ἀχαιούς,0.6404955287416898
565,Ἀτρεΐωνα,1.1552112580155978
566,Ἀθήνη,0.4343828619370208
567,Ἀχαιῶν,0.130724173257613
568,Ἀσίω,0.1171971733454961
569,Καϋστρίου,0.1171971733454961
570,Σκαμάνδριον,0.0967713691040061
571,Σκαμανδρίῳ,0.4555841092702682
572,Τρώεσσι,0.2834651324304758
573,Ἀχαιοί,0.2834651324304758
574,Ἀγαμέμνων,0.2510194933632207
575,Διί,0.050521473360909
576,Ἄρεϊ,0.0336524681955032
577,Ποσειδάωνι,0.0336524681955032
578,Ἀτρεΐδην,0.0393736960609793
579,Ζεύς,0.0393736960609793
580,Μοῦσαι,0.9093731197806536
581,Ὀλύμπια,0.9093731197806536
582,Δαναῶν,0.1340998034598872
583,Ὀλυμπιάδες,0.4700287325309686
584,Μοῦσαι,0.4700287325309686
585,Διός,0.4700287325309686
586,Ἴλιον,0.1099895773206624
587,Βοιωτῶν,0.0191446630861428
588,Πηνέλεως,0.0191446630861428
589,Λήϊτος,0.0191446630861428
590,Ἀρκεσίλαός,0.0199648590619309
591,Προθοήνωρ,0.0199648590619309
592,Κλονίος,0.0199648590619309
593,Ὑρίην,0.1010429878394058
594,Αὐλίδα,0.1010429878394058
595,Σχοῖνόν,0.0230001028478328
596,Σκῶλόν,0.0230001028478328
597,Ἐτεωνόν,0.0230001028478328
598,Θέσπειαν,0.3366899083150642
599,Γραῖάν,0.3366899083150642
600,Μυκαλησσόν,0.3366899083150642
601,Ἅρμ,0.0725270145177504
602,Εἰλέσιον,0.0725270145177504
603,Ἐρυθράς,0.0725270145177504
604,Ἐλεῶν,0.0721046919822174
605,Ὕλην,0.0721046919822174
606,Πετεῶνα,0.0721046919822174
607,Ὠκαλέην,0.177688037261349
608,Μεδεῶνά,0.177688037261349
609,Κώπας,0.0665593134340912
610,Εὔτρησίν,0.0665593134340912
611,Θίσβην,0.0665593134340912
612,Κορώνειαν,0.0779227544376143
613,Ἁλίαρτον,0.0779227544376143
614,Πλάταιαν,0.1053380492322346
615,Γλισᾶντ,0.1053380492322346
616,Ὑποθήβας,0.2793099639842527
617,Ὀγχηστόν,0.1218488382312911
618,Ποσιδήϊον,0.1218488382312911
619,Ἄρνην,0.1447486122632259
620,Μίδειαν,0.1447486122632259
621,Νῖσάν,0.0681070883036641
622,Ἀνθηδόνα,0.0681070883036641
623,Βοιωτῶν,0.0947188468428907
624,Ἀσπληδόνα,0.4497718138574587
625,Ὀρχομενόν,0.4497718138574587
626,Μινύειον,0.4497718138574587
627,Ἀσκάλαφος,0.061877631242471
628,Ἰάλμενος,0.061877631242471
629,Ἄρηος,0.061877631242471
630,Ἀστυόχη,0.3568439148074563
631,Ἄκτορος,0.3568439148074563
632,Ἀζεΐδαο,0.3568439148074563
633,Ἄρηϊ,0.3840929406928604
634,Φωκήων,0.0930242114705402
635,Σχεδίος,0.0930242114705402
636,Ἐπίστροφος,0.0930242114705402
637,Ἰφίτου,0.1294015419437114
638,Ναυβολίδαο,0.1294015419437114
639,Κυπάρισσον,0.0553192772668098
640,Πυθῶνά,0.0553192772668098
641,Κρῖσάν,0.0202002487351233
642,Δαυλίδα,0.0202002487351233
643,Πανοπῆα,0.0202002487351233
644,Ἀνεμώρειαν,0.0703956145417529
645,Ὑάμπολιν,0.0703956145417529
646,Κηφισόν,0.1802410115198833
647,Λίλαιαν,0.1179648864646459
648,Κηφισοῖο,0.1179648864646459
649,Φωκήων,0.1489360622911379
650,Βοιωτῶν,0.0598797045039066
651,Λοκρῶν,0.162271215933538
652,Ὀϊλῆος,0.162271215933538
653,Αἴας,0.162271215933538
654,Τελαμώνιος,0.2595459914467729
655,Αἴας,0.2595459914467729
656,Πανέλληνας,0.044755485335568
657,Ἀχαιούς,0.044755485335568
658,Κῦνόν,0.0426523118472067
659,Ὀπόεντά,0.0426523118472067
660,Καλλίαρόν,0.0426523118472067
661,Βῆσσάν,0.1915852617971092
662,Σκάρφην,0.1915852617971092
663,Αὐγειάς,0.1915852617971092
664,Τάρφην,0.0369951242278018
665,Θρόνιον,0.0369951242278018
666,Βοαγρίου,0.0369951242278018
667,Λοκρῶν,0.1599563612964437
668,Εὐβοίης,0.1599563612964437
669,Εὔβοιαν,0.3056639217242212
670,Ἄβαντες,0.3056639217242212
671,Χαλκίδα,0.039611942305341
672,Εἰρέτριάν,0.039611942305341
673,Ἱστίαιαν,0.039611942305341
674,Κήρινθόν,0.0870779193886291
675,Δίου,0.0870779193886291
676,Κάρυστον,0.1210457141553651
677,Στύρα,0.1210457141553651
678,Ἐλεφήνωρ,0.5945683895941515
679,Ἄρηος,0.5945683895941515
680,Χαλκωδοντιάδης,0.6723175630822806
681,Ἀβάντων,0.6723175630822806
682,Ἄβαντες,0.2422208274825526
683,Ἀθήνας,1.4654945982644478
684,Ἐρεχθῆος,0.0448027411165856
685,Ἀθήνη,0.0448027411165856
686,Διός,0.0690908753567484
687,Ἀθήνῃς,0.2472375635651379
